date,load,year,month,hour,day,lowtmep,hightemp,ConcussionShake,Slope,CoxStuart_no trend,Mk_decreasing,Mk_increasing,Mk_no trend
2016/11/25 0:00,193.987,0.0,0.909090909,0.0,0.666666667,0.302325581,0.243902439,0.3644499762920813,0.13664136904762,1.0,0.0,0.0,1.0
2016/11/25 1:00,187.12,0.0,0.909090909,0.043478261,0.666666667,0.302325581,0.243902439,0.5066533066132263,0.1586711309523812,1.0,0.0,0.0,1.0
2016/11/25 2:00,189.514,0.0,0.909090909,0.086956522,0.666666667,0.302325581,0.243902439,0.39873750657548634,0.10356845238095251,1.0,0.0,1.0,0.0
2016/11/25 3:00,190.69,0.0,0.909090909,0.130434783,0.666666667,0.302325581,0.243902439,0.10949406978742933,0.08214136904761885,1.0,0.0,0.0,1.0
2016/11/25 4:00,206.349,0.0,0.909090909,0.173913043,0.666666667,0.302325581,0.243902439,0.1252072459318391,-0.020952380952381337,1.0,0.0,0.0,1.0
2016/11/25 5:00,201.094,0.0,0.909090909,0.217391304,0.666666667,0.302325581,0.243902439,0.05625629339127684,0.0886339285714291,1.0,0.0,0.0,1.0
2016/11/25 6:00,223.495,0.0,0.909090909,0.260869565,0.666666667,0.302325581,0.243902439,0.04477231283234924,0.039370535714285684,1.0,0.0,0.0,1.0
2016/11/25 7:00,230.597,0.0,0.909090909,0.304347826,0.666666667,0.302325581,0.243902439,0.07309182560282895,0.06150000000000011,1.0,0.0,0.0,1.0
2016/11/25 8:00,228.001,0.0,0.909090909,0.347826087,0.666666667,0.302325581,0.243902439,0.42086796806932436,0.11197470238095202,1.0,0.0,0.0,1.0
2016/11/25 9:00,237.563,0.0,0.909090909,0.391304348,0.666666667,0.302325581,0.243902439,0.037919776119402435,0.02264285714285734,1.0,0.0,0.0,1.0
2016/11/25 10:00,233.098,0.0,0.909090909,0.434782609,0.666666667,0.302325581,0.243902439,0.5677415711300616,0.1436577380952375,1.0,0.0,0.0,1.0
2016/11/25 11:00,248.331,0.0,0.909090909,0.47826087,0.666666667,0.302325581,0.243902439,0.010640004277388933,0.025999999999998972,1.0,0.0,0.0,1.0
2016/11/25 12:00,225.034,0.0,0.909090909,0.52173913,0.666666667,0.302325581,0.243902439,0.3063943367761404,0.1377589285714285,1.0,0.0,0.0,1.0
2016/11/25 13:00,221.596,0.0,0.909090909,0.565217391,0.666666667,0.302325581,0.243902439,0.029813136106293242,0.002540178571428507,1.0,0.0,0.0,1.0
2016/11/25 14:00,242.23,0.0,0.909090909,0.608695652,0.666666667,0.302325581,0.243902439,0.10745902553238978,0.05237648809523792,1.0,0.0,0.0,1.0
2016/11/25 15:00,235.041,0.0,0.909090909,0.652173913,0.666666667,0.302325581,0.243902439,0.28975596368044276,0.09620238095238129,1.0,0.0,0.0,1.0
2016/11/25 16:00,237.329,0.0,0.909090909,0.695652174,0.666666667,0.302325581,0.243902439,0.035073193933094715,0.012778273809523259,1.0,0.0,0.0,1.0
2016/11/25 17:00,254.505,0.0,0.909090909,0.739130435,0.666666667,0.302325581,0.243902439,0.04269049627109646,0.009135416666667005,1.0,0.0,0.0,1.0
2016/11/25 18:00,253.179,0.0,0.909090909,0.782608696,0.666666667,0.302325581,0.243902439,0.1231934173892994,0.0765357142857148,1.0,0.0,0.0,1.0
2016/11/25 19:00,236.71,0.0,0.909090909,0.826086957,0.666666667,0.302325581,0.243902439,0.05275797373358372,-0.03461309523809402,1.0,0.0,0.0,1.0
2016/11/25 20:00,221.068,0.0,0.909090909,0.869565217,0.666666667,0.302325581,0.243902439,0.125226327379496,0.048547619047619436,1.0,0.0,0.0,1.0
2016/11/25 21:00,204.747,0.0,0.909090909,0.913043478,0.666666667,0.302325581,0.243902439,0.23396523724534882,0.09842410714285632,1.0,0.0,0.0,1.0
2016/11/25 22:00,185.549,0.0,0.909090909,0.956521739,0.666666667,0.302325581,0.243902439,0.08951462427605597,0.04486904761904696,1.0,0.0,0.0,1.0
2016/11/25 23:00,172.146,0.0,0.909090909,1.0,0.666666667,0.302325581,0.243902439,0.2579060054052163,0.07315476190476267,1.0,0.0,0.0,1.0
2016/12/2 0:00,215.311,0.0,1.0,0.0,0.666666667,0.418604651,0.341463415,0.0373071145705312,0.042586309523809124,1.0,0.0,0.0,1.0
2016/12/2 1:00,209.087,0.0,1.0,0.043478261,0.666666667,0.418604651,0.341463415,0.1804425785008305,-0.007436011904761794,1.0,0.0,0.0,1.0
2016/12/2 2:00,209.907,0.0,1.0,0.086956522,0.666666667,0.418604651,0.341463415,0.16604266184676764,0.04841815476190463,1.0,0.0,0.0,1.0
2016/12/2 3:00,199.674,0.0,1.0,0.130434783,0.666666667,0.418604651,0.341463415,0.05387097267458749,0.05854761904761881,1.0,0.0,0.0,1.0
2016/12/2 4:00,204.07,0.0,1.0,0.173913043,0.666666667,0.418604651,0.341463415,0.1942056418750164,0.003769345238094554,1.0,0.0,0.0,1.0
2016/12/2 5:00,197.122,0.0,1.0,0.217391304,0.666666667,0.418604651,0.341463415,0.06438911186775959,0.11050744047619053,1.0,0.0,0.0,1.0
2016/12/2 6:00,221.288,0.0,1.0,0.260869565,0.666666667,0.418604651,0.341463415,0.030001352630867274,0.09745982142857108,1.0,0.0,0.0,1.0
2016/12/2 7:00,211.189,0.0,1.0,0.304347826,0.666666667,0.418604651,0.341463415,0.02494300953898581,0.11949255952381008,1.0,0.0,0.0,1.0
2016/12/2 8:00,222.98,0.0,1.0,0.347826087,0.666666667,0.418604651,0.341463415,0.021137827140072268,0.11647023809523792,1.0,0.0,0.0,1.0
2016/12/2 9:00,228.298,0.0,1.0,0.391304348,0.666666667,0.418604651,0.341463415,0.05903303356780356,0.0770639880952375,1.0,0.0,0.0,1.0
2016/12/2 10:00,228.116,0.0,1.0,0.434782609,0.666666667,0.418604651,0.341463415,0.03401492863915906,0.07590178571428534,1.0,0.0,0.0,1.0
2016/12/2 11:00,227.494,0.0,1.0,0.47826087,0.666666667,0.418604651,0.341463415,0.03235757985407007,0.12435714285714253,1.0,0.0,0.0,1.0
2016/12/2 12:00,220.633,0.0,1.0,0.52173913,0.666666667,0.418604651,0.341463415,0.05811513930849305,0.08097767857142865,1.0,0.0,0.0,1.0
2016/12/2 13:00,209.656,0.0,1.0,0.565217391,0.666666667,0.418604651,0.341463415,0.5775761072933605,0.2092693452380957,1.0,0.0,1.0,0.0
2016/12/2 14:00,233.357,0.0,1.0,0.608695652,0.666666667,0.418604651,0.341463415,0.39019798372403763,0.19090624999999928,1.0,0.0,0.0,1.0
2016/12/2 15:00,233.975,0.0,1.0,0.652173913,0.666666667,0.418604651,0.341463415,0.06505053575499671,0.1179092261904759,1.0,0.0,0.0,1.0
2016/12/2 16:00,230.836,0.0,1.0,0.695652174,0.666666667,0.418604651,0.341463415,0.2032384453976562,0.1543229166666658,1.0,0.0,0.0,1.0
2016/12/2 17:00,249.987,0.0,1.0,0.739130435,0.666666667,0.418604651,0.341463415,0.09483209477128152,0.062366071428571195,1.0,0.0,0.0,1.0
2016/12/2 18:00,232.547,0.0,1.0,0.782608696,0.666666667,0.418604651,0.341463415,0.09117082533589235,0.15612946428571453,1.0,0.0,0.0,1.0
2016/12/2 19:00,213.566,0.0,1.0,0.826086957,0.666666667,0.418604651,0.341463415,0.10095882684715156,0.15569196428571452,1.0,0.0,0.0,1.0
2016/12/2 20:00,189.743,0.0,1.0,0.869565217,0.666666667,0.418604651,0.341463415,0.27027393544887446,0.20763095238095236,1.0,0.0,1.0,0.0
2016/12/2 21:00,182.893,0.0,1.0,0.913043478,0.666666667,0.418604651,0.341463415,0.19058775888001847,0.12919047619047616,1.0,0.0,0.0,1.0
2016/12/2 22:00,173.241,0.0,1.0,0.956521739,0.666666667,0.418604651,0.341463415,0.1155356827355628,0.13140625000000042,1.0,0.0,0.0,1.0
2016/12/2 23:00,167.058,0.0,1.0,1.0,0.666666667,0.418604651,0.341463415,0.24737156237087388,0.08765922619047611,1.0,0.0,0.0,1.0
2016/12/9 0:00,211.115,0.0,1.0,0.0,0.666666667,0.255813953,0.219512195,0.1480062828956426,-0.03363839285714318,1.0,0.0,0.0,1.0
2016/12/9 1:00,203.614,0.0,1.0,0.043478261,0.666666667,0.255813953,0.219512195,0.11665866538646198,-0.07696726190476179,1.0,0.0,0.0,1.0
2016/12/9 2:00,209.492,0.0,1.0,0.086956522,0.666666667,0.255813953,0.219512195,0.3538957354576607,-0.12458184523809519,1.0,0.0,0.0,1.0
2016/12/9 3:00,200.631,0.0,1.0,0.130434783,0.666666667,0.255813953,0.219512195,0.1755610972568581,-0.09926785714285723,1.0,0.0,0.0,1.0
2016/12/9 4:00,199.517,0.0,1.0,0.173913043,0.666666667,0.255813953,0.219512195,0.1129464829940261,-0.07748214285714275,1.0,0.0,0.0,1.0
2016/12/9 5:00,194.069,0.0,1.0,0.217391304,0.666666667,0.255813953,0.219512195,0.14619548565008716,-0.054968749999999664,1.0,0.0,0.0,1.0
2016/12/9 6:00,229.022,0.0,1.0,0.260869565,0.666666667,0.255813953,0.219512195,0.15775371708431227,-0.10899107142857141,1.0,0.0,0.0,1.0
2016/12/9 7:00,236.93,0.0,1.0,0.304347826,0.666666667,0.255813953,0.219512195,0.13596202030858506,-0.176741071428571,1.0,0.0,0.0,1.0
2016/12/9 8:00,241.958,0.0,1.0,0.347826087,0.666666667,0.255813953,0.219512195,0.08028348173723433,-0.12774999999999986,1.0,0.0,0.0,1.0
2016/12/9 9:00,253.172,0.0,1.0,0.391304348,0.666666667,0.255813953,0.219512195,0.18817161716171613,-0.10369047619047606,1.0,0.0,0.0,1.0
2016/12/9 10:00,245.396,0.0,1.0,0.434782609,0.666666667,0.255813953,0.219512195,0.06981877843239588,-0.034654761904761126,1.0,0.0,0.0,1.0
2016/12/9 11:00,249.293,0.0,1.0,0.47826087,0.666666667,0.255813953,0.219512195,0.09418697821086112,-0.07502232142857124,1.0,0.0,0.0,1.0
2016/12/9 12:00,231.994,0.0,1.0,0.52173913,0.666666667,0.255813953,0.219512195,0.17749649542343532,-0.06458184523809483,1.0,0.0,0.0,1.0
2016/12/9 13:00,235.062,0.0,1.0,0.565217391,0.666666667,0.255813953,0.219512195,0.11651361924476357,-0.03543452380952398,1.0,0.0,0.0,1.0
2016/12/9 14:00,251.362,0.0,1.0,0.608695652,0.666666667,0.255813953,0.219512195,0.08796905091158982,-0.004876488095237943,1.0,0.0,0.0,1.0
2016/12/9 15:00,253.162,0.0,1.0,0.652173913,0.666666667,0.255813953,0.219512195,0.20074074074074091,-0.10503422619047607,1.0,0.0,0.0,1.0
2016/12/9 16:00,262.96,0.0,1.0,0.695652174,0.666666667,0.255813953,0.219512195,0.30664320281566204,-0.11831250000000028,1.0,0.0,0.0,1.0
2016/12/9 17:00,275.749,0.0,1.0,0.739130435,0.666666667,0.255813953,0.219512195,0.18461741992029262,-0.1288318452380951,1.0,0.0,0.0,1.0
2016/12/9 18:00,271.327,0.0,1.0,0.782608696,0.666666667,0.255813953,0.219512195,0.33613341568869676,-0.10581547619047604,1.0,0.0,0.0,1.0
2016/12/9 19:00,242.78,0.0,1.0,0.826086957,0.666666667,0.255813953,0.219512195,0.12678835717809564,0.06276934523809513,1.0,0.0,0.0,1.0
2016/12/9 20:00,242.197,0.0,1.0,0.869565217,0.666666667,0.255813953,0.219512195,0.006407296886436763,0.026278273809523314,1.0,0.0,0.0,1.0
2016/12/9 21:00,223.097,0.0,1.0,0.913043478,0.666666667,0.255813953,0.219512195,0.1087874947190534,0.06315327380952397,1.0,0.0,0.0,1.0
2016/12/9 22:00,200.065,0.0,1.0,0.956521739,0.666666667,0.255813953,0.219512195,0.1132142675418512,0.08458928571428628,1.0,0.0,0.0,1.0
2016/12/9 23:00,192.456,0.0,1.0,1.0,0.666666667,0.255813953,0.219512195,0.10371289047360686,0.05423958333333287,1.0,0.0,0.0,1.0
2016/12/16 0:00,229.989,0.0,1.0,0.0,0.666666667,0.325581395,0.243902439,0.4459072305593452,-0.1483482142857142,1.0,0.0,0.0,1.0
2016/12/16 1:00,220.568,0.0,1.0,0.043478261,0.666666667,0.325581395,0.243902439,0.4444724828519645,-0.18477083333333355,1.0,0.0,0.0,1.0
2016/12/16 2:00,210.599,0.0,1.0,0.086956522,0.666666667,0.325581395,0.243902439,0.3927206917353707,-0.13084970238095234,1.0,0.0,0.0,1.0
2016/12/16 3:00,220.145,0.0,1.0,0.130434783,0.666666667,0.325581395,0.243902439,0.7769878883622959,-0.2022648809523813,1.0,1.0,0.0,0.0
2016/12/16 4:00,215.699,0.0,1.0,0.173913043,0.666666667,0.325581395,0.243902439,0.6220880348383547,-0.1710788690476187,1.0,0.0,0.0,1.0
2016/12/16 5:00,207.56,0.0,1.0,0.217391304,0.666666667,0.325581395,0.243902439,0.5164441676721285,-0.12462797619047611,1.0,0.0,0.0,1.0
2016/12/16 6:00,219.738,0.0,1.0,0.260869565,0.666666667,0.325581395,0.243902439,0.2976434598446902,-0.014632440476190025,1.0,0.0,0.0,1.0
2016/12/16 7:00,213.953,0.0,1.0,0.304347826,0.666666667,0.325581395,0.243902439,0.18405967932053421,-0.004541666666666492,1.0,0.0,0.0,1.0
2016/12/16 8:00,246.055,0.0,1.0,0.347826087,0.666666667,0.325581395,0.243902439,0.38470558246240166,-0.03517559523809542,1.0,0.0,0.0,1.0
2016/12/16 9:00,236.429,0.0,1.0,0.391304348,0.666666667,0.325581395,0.243902439,0.180128205128205,0.07798660714285728,1.0,0.0,0.0,1.0
2016/12/16 10:00,236.573,0.0,1.0,0.434782609,0.666666667,0.325581395,0.243902439,0.1472183982508703,0.10258184523809526,1.0,0.0,0.0,1.0
2016/12/16 11:00,237.501,0.0,1.0,0.47826087,0.666666667,0.325581395,0.243902439,0.27871356617950593,0.15081101190476173,1.0,0.0,0.0,1.0
2016/12/16 12:00,223.319,0.0,1.0,0.52173913,0.666666667,0.325581395,0.243902439,0.2718607422045278,0.13119791666666666,1.0,0.0,0.0,1.0
2016/12/16 13:00,226.765,0.0,1.0,0.565217391,0.666666667,0.325581395,0.243902439,0.23324992371071132,0.14830208333333353,1.0,0.0,0.0,1.0
2016/12/16 14:00,231.437,0.0,1.0,0.608695652,0.666666667,0.325581395,0.243902439,0.31630553590947086,0.18236309523809568,1.0,0.0,0.0,1.0
2016/12/16 15:00,234.135,0.0,1.0,0.652173913,0.666666667,0.325581395,0.243902439,0.3746832570628951,0.14962202380952364,1.0,0.0,0.0,1.0
2016/12/16 16:00,229.03,0.0,1.0,0.695652174,0.666666667,0.325581395,0.243902439,0.40219119677086757,0.20490922619047566,1.0,0.0,1.0,0.0
2016/12/16 17:00,241.036,0.0,1.0,0.739130435,0.666666667,0.325581395,0.243902439,0.005800133117809335,0.043517857142856456,1.0,0.0,0.0,1.0
2016/12/16 18:00,239.764,0.0,1.0,0.782608696,0.666666667,0.325581395,0.243902439,0.05477551473444671,0.04236011904761927,1.0,0.0,0.0,1.0
2016/12/16 19:00,227.243,0.0,1.0,0.826086957,0.666666667,0.325581395,0.243902439,0.028778206397432962,0.016711309523809146,1.0,0.0,0.0,1.0
2016/12/16 20:00,219.242,0.0,1.0,0.869565217,0.666666667,0.325581395,0.243902439,0.03531126575136343,0.003580357142857376,1.0,0.0,0.0,1.0
2016/12/16 21:00,204.51,0.0,1.0,0.913043478,0.666666667,0.325581395,0.243902439,0.22617375986111393,-0.05730208333333309,1.0,0.0,0.0,1.0
2016/12/16 22:00,189.714,0.0,1.0,0.956521739,0.666666667,0.325581395,0.243902439,0.021184220375776733,0.0009226190476187023,1.0,0.0,0.0,1.0
2016/12/16 23:00,183.279,0.0,1.0,1.0,0.666666667,0.325581395,0.243902439,0.2035677994806365,-0.06144791666666642,1.0,0.0,0.0,1.0
2016/12/23 0:00,202.488,0.0,1.0,0.0,0.666666667,0.186046512,0.195121951,0.13287654304035587,0.03684077380952363,1.0,0.0,0.0,1.0
2016/12/23 1:00,197.319,0.0,1.0,0.043478261,0.666666667,0.186046512,0.195121951,0.014164065320337243,-0.03049702380952385,1.0,0.0,0.0,1.0
2016/12/23 2:00,203.184,0.0,1.0,0.086956522,0.666666667,0.186046512,0.195121951,0.06651892500351782,-0.04523958333333298,1.0,0.0,0.0,1.0
2016/12/23 3:00,197.864,0.0,1.0,0.130434783,0.666666667,0.186046512,0.195121951,0.009241637612094818,-0.05527380952380998,1.0,0.0,0.0,1.0
2016/12/23 4:00,190.703,0.0,1.0,0.173913043,0.666666667,0.186046512,0.195121951,0.13754603717773958,0.003188988095238519,1.0,0.0,0.0,1.0
2016/12/23 5:00,198.426,0.0,1.0,0.217391304,0.666666667,0.186046512,0.195121951,0.053965547309473456,-0.02521428571428613,1.0,0.0,0.0,1.0
2016/12/23 6:00,217.499,0.0,1.0,0.260869565,0.666666667,0.186046512,0.195121951,0.15598323087950947,-0.11366964285714316,1.0,1.0,0.0,0.0
2016/12/23 7:00,202.97,0.0,1.0,0.304347826,0.666666667,0.186046512,0.195121951,0.37698212069678705,0.07386607142857105,1.0,0.0,0.0,1.0
2016/12/23 8:00,227.215,0.0,1.0,0.347826087,0.666666667,0.186046512,0.195121951,0.14944146362916705,-0.06232291666666635,1.0,0.0,0.0,1.0
2016/12/23 9:00,233.241,0.0,1.0,0.391304348,0.666666667,0.186046512,0.195121951,0.3545378365577292,0.031668154761904786,1.0,0.0,0.0,1.0
2016/12/23 10:00,229.388,0.0,1.0,0.434782609,0.666666667,0.186046512,0.195121951,0.2835309761917773,0.07567261904761895,1.0,0.0,0.0,1.0
2016/12/23 11:00,231.595,0.0,1.0,0.47826087,0.666666667,0.186046512,0.195121951,0.33087196317060946,0.03351339285714256,1.0,0.0,0.0,1.0
2016/12/23 12:00,225.0,0.0,1.0,0.52173913,0.666666667,0.186046512,0.195121951,0.14706598490382247,0.006553571428571488,1.0,0.0,0.0,1.0
2016/12/23 13:00,227.222,0.0,1.0,0.565217391,0.666666667,0.186046512,0.195121951,0.0006644812616284473,-0.02751041666666615,1.0,0.0,0.0,1.0
2016/12/23 14:00,242.657,0.0,1.0,0.608695652,0.666666667,0.186046512,0.195121951,0.1214899331838661,-0.03786160714285706,1.0,0.0,0.0,1.0
2016/12/23 15:00,235.148,0.0,1.0,0.652173913,0.666666667,0.186046512,0.195121951,0.28079120653872774,0.07091666666666677,1.0,0.0,0.0,1.0
2016/12/23 16:00,238.481,0.0,1.0,0.695652174,0.666666667,0.186046512,0.195121951,0.2405646520401379,0.02364583333333278,1.0,0.0,0.0,1.0
2016/12/23 17:00,241.208,0.0,1.0,0.739130435,0.666666667,0.186046512,0.195121951,0.38477721544110477,0.08377827380952484,1.0,0.0,0.0,1.0
2016/12/23 18:00,246.161,0.0,1.0,0.782608696,0.666666667,0.186046512,0.195121951,0.34578592163443267,0.16149702380952352,1.0,0.0,0.0,1.0
2016/12/23 19:00,241.839,0.0,1.0,0.826086957,0.666666667,0.186046512,0.195121951,0.21788099707513006,0.10229910714285702,1.0,0.0,0.0,1.0
2016/12/23 20:00,241.346,0.0,1.0,0.869565217,0.666666667,0.186046512,0.195121951,0.1914723059892356,0.1035654761904761,1.0,0.0,0.0,1.0
2016/12/23 21:00,224.498,0.0,1.0,0.913043478,0.666666667,0.186046512,0.195121951,0.11202684213955333,0.07671428571428618,1.0,0.0,0.0,1.0
2016/12/23 22:00,206.23,0.0,1.0,0.956521739,0.666666667,0.186046512,0.195121951,0.0045576535230499385,0.007660714285714835,1.0,0.0,0.0,1.0
2016/12/23 23:00,193.608,0.0,1.0,1.0,0.666666667,0.186046512,0.195121951,0.04736430391884759,0.010799107142857428,1.0,0.0,0.0,1.0
2016/12/30 0:00,217.497,0.0,1.0,0.0,0.666666667,0.23255814,0.195121951,0.6358469049570578,-0.6100484983630947,1.0,0.0,0.0,1.0
2016/12/30 1:00,198.871,0.0,1.0,0.043478261,0.666666667,0.23255814,0.195121951,0.6437344180911048,-0.4919076102678581,1.0,0.0,0.0,1.0
2016/12/30 2:00,201.909,0.0,1.0,0.086956522,0.666666667,0.23255814,0.195121951,0.41502001962474944,-0.3826284886904758,1.0,0.0,0.0,1.0
2016/12/30 3:00,208.032,0.0,1.0,0.130434783,0.666666667,0.23255814,0.195121951,0.652978732319171,-0.4913040886904762,1.0,0.0,0.0,1.0
2016/12/30 4:00,204.568,0.0,1.0,0.173913043,0.666666667,0.23255814,0.195121951,0.3487358004666033,-0.6309573053571451,1.0,0.0,0.0,1.0
2016/12/30 5:00,211.598,0.0,1.0,0.217391304,0.666666667,0.23255814,0.195121951,0.2936334449074391,-0.7397490629464291,1.0,0.0,0.0,1.0
2016/12/30 6:00,218.039,0.0,1.0,0.260869565,0.666666667,0.23255814,0.195121951,0.5376774860170079,-0.6223975446428558,1.0,0.0,0.0,1.0
2016/12/30 7:00,206.178,0.0,1.0,0.304347826,0.666666667,0.23255814,0.195121951,0.6204173161291471,-0.4207486656250001,1.0,0.0,0.0,1.0
2016/12/30 8:00,235.044,0.0,1.0,0.347826087,0.666666667,0.23255814,0.195121951,0.6290878390693909,-0.5507666550595242,1.0,0.0,0.0,1.0
2016/12/30 9:00,241.302,0.0,1.0,0.391304348,0.666666667,0.23255814,0.195121951,0.5787856998247732,-0.506875000000001,1.0,0.0,0.0,1.0
2016/12/30 10:00,246.44,0.0,1.0,0.434782609,0.666666667,0.23255814,0.195121951,0.005951381165308609,-0.10366120119047698,1.0,0.0,0.0,1.0
2016/12/30 11:00,253.629,0.0,1.0,0.47826087,0.666666667,0.23255814,0.195121951,0.006631411738684579,-0.10661243333333377,1.0,0.0,0.0,1.0
2016/12/30 12:00,226.263,0.0,1.0,0.52173913,0.666666667,0.23255814,0.195121951,0.04872727968901496,-0.04758572872023986,1.0,0.0,0.0,1.0
2016/12/30 13:00,240.834,0.0,1.0,0.565217391,0.666666667,0.23255814,0.195121951,0.0029374665887492127,-0.12493392857142921,1.0,0.0,0.0,1.0
2016/12/30 14:00,248.98,0.0,1.0,0.608695652,0.666666667,0.23255814,0.195121951,0.05475462683600768,-0.052790178571429994,1.0,0.0,0.0,1.0
2016/12/30 15:00,254.007,0.0,1.0,0.652173913,0.666666667,0.23255814,0.195121951,0.004383598169861677,-0.08262617395833188,1.0,0.0,0.0,1.0
2016/12/30 16:00,247.436,0.0,1.0,0.695652174,0.666666667,0.23255814,0.195121951,0.033112755541256096,-0.06329406071428545,1.0,0.0,0.0,1.0
2016/12/30 17:00,248.015,0.0,1.0,0.739130435,0.666666667,0.23255814,0.195121951,0.0424306929033557,-0.059973214285718356,1.0,0.0,0.0,1.0
2016/12/30 18:00,260.206,0.0,1.0,0.782608696,0.666666667,0.23255814,0.195121951,0.00628783402173007,-0.13077832723214378,1.0,0.0,0.0,1.0
2016/12/30 19:00,231.565,0.0,1.0,0.826086957,0.666666667,0.23255814,0.195121951,0.08817576216892108,-0.054454383482143334,1.0,0.0,0.0,1.0
2016/12/30 20:00,220.52,0.0,1.0,0.869565217,0.666666667,0.23255814,0.195121951,0.09925096513219613,-0.04916964285714234,1.0,0.0,0.0,1.0
2016/12/30 21:00,208.66,0.0,1.0,0.913043478,0.666666667,0.23255814,0.195121951,0.1021774458825056,-0.030496453124999386,1.0,0.0,0.0,1.0
2016/12/30 22:00,191.717,0.0,1.0,0.956521739,0.666666667,0.23255814,0.195121951,0.12007274647267599,-0.033331845238095514,1.0,0.0,0.0,1.0
2016/12/30 23:00,190.124,0.0,1.0,1.0,0.666666667,0.23255814,0.195121951,0.01388728392460222,-0.12630952380952387,1.0,0.0,0.0,1.0
2017/1/6 0:00,205.593,0.333333333,0.0,0.0,0.666666667,0.255813953,0.268292683,0.23217068200886934,-0.004635416666666719,1.0,0.0,0.0,1.0
2017/1/6 1:00,200.311,0.333333333,0.0,0.043478261,0.666666667,0.255813953,0.268292683,0.32015004188062185,-0.01866815476190504,1.0,0.0,0.0,1.0
2017/1/6 2:00,194.454,0.333333333,0.0,0.086956522,0.666666667,0.255813953,0.268292683,0.23975930465790143,-0.006352678571429387,1.0,0.0,0.0,1.0
2017/1/6 3:00,192.543,0.333333333,0.0,0.130434783,0.666666667,0.255813953,0.268292683,0.3971934106162292,-0.02714583333333299,1.0,0.0,0.0,1.0
2017/1/6 4:00,193.49,0.333333333,0.0,0.173913043,0.666666667,0.255813953,0.268292683,0.46626536242789085,-0.08943749999999949,1.0,1.0,0.0,0.0
2017/1/6 5:00,193.807,0.333333333,0.0,0.217391304,0.666666667,0.255813953,0.268292683,0.28155955692187584,-0.04408184523809519,1.0,0.0,0.0,1.0
2017/1/6 6:00,211.331,0.333333333,0.0,0.260869565,0.666666667,0.255813953,0.268292683,0.2704777386435471,-0.04841369047619023,1.0,0.0,0.0,1.0
2017/1/6 7:00,201.462,0.333333333,0.0,0.304347826,0.666666667,0.255813953,0.268292683,0.014159331877631368,0.00786607142857165,1.0,0.0,0.0,1.0
2017/1/6 8:00,236.451,0.333333333,0.0,0.347826087,0.666666667,0.255813953,0.268292683,0.1848341232227489,0.043480654761905255,1.0,0.0,0.0,1.0
2017/1/6 9:00,232.584,0.333333333,0.0,0.391304348,0.666666667,0.255813953,0.268292683,0.6175364882795221,0.11522916666666677,1.0,0.0,0.0,1.0
2017/1/6 10:00,233.424,0.333333333,0.0,0.434782609,0.666666667,0.255813953,0.268292683,0.33008626254327805,0.012194940476190028,1.0,0.0,0.0,1.0
2017/1/6 11:00,246.598,0.333333333,0.0,0.47826087,0.666666667,0.255813953,0.268292683,0.3071095161025506,-0.037385416666666685,1.0,0.0,0.0,1.0
2017/1/6 12:00,235.764,0.333333333,0.0,0.52173913,0.666666667,0.255813953,0.268292683,0.3446136986301373,-0.060953869047619035,1.0,0.0,0.0,1.0
2017/1/6 13:00,233.42,0.333333333,0.0,0.565217391,0.666666667,0.255813953,0.268292683,0.10654040960140926,-0.158849702380952,1.0,0.0,0.0,1.0
2017/1/6 14:00,251.026,0.333333333,0.0,0.608695652,0.666666667,0.255813953,0.268292683,0.1054336437998022,-0.07861458333333364,1.0,0.0,0.0,1.0
2017/1/6 15:00,251.426,0.333333333,0.0,0.652173913,0.666666667,0.255813953,0.268292683,0.043235261815563794,0.0077232142857134424,1.0,0.0,0.0,1.0
2017/1/6 16:00,249.813,0.333333333,0.0,0.695652174,0.666666667,0.255813953,0.268292683,0.06233691591470776,-0.02405952380952474,1.0,0.0,0.0,1.0
2017/1/6 17:00,262.752,0.333333333,0.0,0.739130435,0.666666667,0.255813953,0.268292683,0.24052640855413876,-0.057333333333334124,1.0,0.0,0.0,1.0
2017/1/6 18:00,261.001,0.333333333,0.0,0.782608696,0.666666667,0.255813953,0.268292683,0.011049380414382248,0.021017857142857414,1.0,0.0,0.0,1.0
2017/1/6 19:00,241.712,0.333333333,0.0,0.826086957,0.666666667,0.255813953,0.268292683,0.02467399337258914,0.01147619047619074,1.0,0.0,0.0,1.0
2017/1/6 20:00,235.768,0.333333333,0.0,0.869565217,0.666666667,0.255813953,0.268292683,0.08677405246456908,0.04120684523809577,1.0,0.0,0.0,1.0
2017/1/6 21:00,218.911,0.333333333,0.0,0.913043478,0.666666667,0.255813953,0.268292683,0.004764579822316524,0.0632797619047616,1.0,0.0,0.0,1.0
2017/1/6 22:00,202.447,0.333333333,0.0,0.956521739,0.666666667,0.255813953,0.268292683,0.073409461663948,0.03227083333333353,1.0,0.0,0.0,1.0
2017/1/6 23:00,192.769,0.333333333,0.0,1.0,0.666666667,0.255813953,0.268292683,0.1625389145565229,-0.0004806547619056478,1.0,0.0,0.0,1.0
2017/1/13 0:00,200.559,0.333333333,0.0,0.0,0.666666667,0.209302326,0.146341463,0.2815856777493601,-0.06402380952380976,1.0,0.0,0.0,1.0
2017/1/13 1:00,184.989,0.333333333,0.0,0.043478261,0.666666667,0.209302326,0.146341463,0.01353645666039498,-0.0021607142857148426,1.0,0.0,0.0,1.0
