date,load,year,month,hour,day,lowtmep,hightemp,ConcussionShake,Slope,Mk_decreasing,Mk_increasing,Mk_no trend
2016/11/25 0:00,193.987,0,0.909090909,0,0.666666667,0.302325581,0.243902439,0.364449976,0.136641369,0,0,1
2016/11/25 1:00,187.12,0,0.909090909,0.043478261,0.666666667,0.302325581,0.243902439,0.506653307,0.158671131,0,0,1
2016/11/25 2:00,189.514,0,0.909090909,0.086956522,0.666666667,0.302325581,0.243902439,0.398737507,0.103568452,0,1,0
2016/11/25 3:00,190.69,0,0.909090909,0.130434783,0.666666667,0.302325581,0.243902439,0.10949407,0.082141369,0,0,1
2016/11/25 4:00,206.349,0,0.909090909,0.173913043,0.666666667,0.302325581,0.243902439,0.125207246,-0.020952381,0,0,1
2016/11/25 5:00,201.094,0,0.909090909,0.217391304,0.666666667,0.302325581,0.243902439,0.056256293,0.088633929,0,0,1
2016/11/25 6:00,223.495,0,0.909090909,0.260869565,0.666666667,0.302325581,0.243902439,0.044772313,0.039370536,0,0,1
2016/11/25 7:00,230.597,0,0.909090909,0.304347826,0.666666667,0.302325581,0.243902439,0.073091826,0.0615,0,0,1
2016/11/25 8:00,228.001,0,0.909090909,0.347826087,0.666666667,0.302325581,0.243902439,0.420867968,0.111974702,0,0,1
2016/11/25 9:00,237.563,0,0.909090909,0.391304348,0.666666667,0.302325581,0.243902439,0.037919776,0.022642857,0,0,1
2016/11/25 10:00,233.098,0,0.909090909,0.434782609,0.666666667,0.302325581,0.243902439,0.567741571,0.143657738,0,0,1
2016/11/25 11:00,248.331,0,0.909090909,0.47826087,0.666666667,0.302325581,0.243902439,0.010640004,0.026,0,0,1
2016/11/25 12:00,225.034,0,0.909090909,0.52173913,0.666666667,0.302325581,0.243902439,0.306394337,0.137758929,0,0,1
2016/11/25 13:00,221.596,0,0.909090909,0.565217391,0.666666667,0.302325581,0.243902439,0.029813136,0.002540179,0,0,1
2016/11/25 14:00,242.23,0,0.909090909,0.608695652,0.666666667,0.302325581,0.243902439,0.107459026,0.052376488,0,0,1
2016/11/25 15:00,235.041,0,0.909090909,0.652173913,0.666666667,0.302325581,0.243902439,0.289755964,0.096202381,0,0,1
2016/11/25 16:00,237.329,0,0.909090909,0.695652174,0.666666667,0.302325581,0.243902439,0.035073194,0.012778274,0,0,1
2016/11/25 17:00,254.505,0,0.909090909,0.739130435,0.666666667,0.302325581,0.243902439,0.042690496,0.009135417,0,0,1
2016/11/25 18:00,253.179,0,0.909090909,0.782608696,0.666666667,0.302325581,0.243902439,0.123193417,0.076535714,0,0,1
2016/11/25 19:00,236.71,0,0.909090909,0.826086957,0.666666667,0.302325581,0.243902439,0.052757974,-0.034613095,0,0,1
2016/11/25 20:00,221.068,0,0.909090909,0.869565217,0.666666667,0.302325581,0.243902439,0.125226327,0.048547619,0,0,1
2016/11/25 21:00,204.747,0,0.909090909,0.913043478,0.666666667,0.302325581,0.243902439,0.233965237,0.098424107,0,0,1
2016/11/25 22:00,185.549,0,0.909090909,0.956521739,0.666666667,0.302325581,0.243902439,0.089514624,0.044869048,0,0,1
2016/11/25 23:00,172.146,0,0.909090909,1,0.666666667,0.302325581,0.243902439,0.257906005,0.073154762,0,0,1
2016/12/2 0:00,215.311,0,1,0,0.666666667,0.418604651,0.341463415,0.037307115,0.04258631,0,0,1
2016/12/2 1:00,209.087,0,1,0.043478261,0.666666667,0.418604651,0.341463415,0.180442579,-0.007436012,0,0,1
2016/12/2 2:00,209.907,0,1,0.086956522,0.666666667,0.418604651,0.341463415,0.166042662,0.048418155,0,0,1
2016/12/2 3:00,199.674,0,1,0.130434783,0.666666667,0.418604651,0.341463415,0.053870973,0.058547619,0,0,1
2016/12/2 4:00,204.07,0,1,0.173913043,0.666666667,0.418604651,0.341463415,0.194205642,0.003769345,0,0,1
2016/12/2 5:00,197.122,0,1,0.217391304,0.666666667,0.418604651,0.341463415,0.064389112,0.11050744,0,0,1
2016/12/2 6:00,221.288,0,1,0.260869565,0.666666667,0.418604651,0.341463415,0.030001353,0.097459821,0,0,1
2016/12/2 7:00,211.189,0,1,0.304347826,0.666666667,0.418604651,0.341463415,0.02494301,0.11949256,0,0,1
2016/12/2 8:00,222.98,0,1,0.347826087,0.666666667,0.418604651,0.341463415,0.021137827,0.116470238,0,0,1
2016/12/2 9:00,228.298,0,1,0.391304348,0.666666667,0.418604651,0.341463415,0.059033034,0.077063988,0,0,1
2016/12/2 10:00,228.116,0,1,0.434782609,0.666666667,0.418604651,0.341463415,0.034014929,0.075901786,0,0,1
2016/12/2 11:00,227.494,0,1,0.47826087,0.666666667,0.418604651,0.341463415,0.03235758,0.124357143,0,0,1
2016/12/2 12:00,220.633,0,1,0.52173913,0.666666667,0.418604651,0.341463415,0.058115139,0.080977679,0,0,1
2016/12/2 13:00,209.656,0,1,0.565217391,0.666666667,0.418604651,0.341463415,0.577576107,0.209269345,0,1,0
2016/12/2 14:00,233.357,0,1,0.608695652,0.666666667,0.418604651,0.341463415,0.390197984,0.19090625,0,0,1
2016/12/2 15:00,233.975,0,1,0.652173913,0.666666667,0.418604651,0.341463415,0.065050536,0.117909226,0,0,1
2016/12/2 16:00,230.836,0,1,0.695652174,0.666666667,0.418604651,0.341463415,0.203238445,0.154322917,0,0,1
2016/12/2 17:00,249.987,0,1,0.739130435,0.666666667,0.418604651,0.341463415,0.094832095,0.062366071,0,0,1
2016/12/2 18:00,232.547,0,1,0.782608696,0.666666667,0.418604651,0.341463415,0.091170825,0.156129464,0,0,1
2016/12/2 19:00,213.566,0,1,0.826086957,0.666666667,0.418604651,0.341463415,0.100958827,0.155691964,0,0,1
2016/12/2 20:00,189.743,0,1,0.869565217,0.666666667,0.418604651,0.341463415,0.270273935,0.207630952,0,1,0
2016/12/2 21:00,182.893,0,1,0.913043478,0.666666667,0.418604651,0.341463415,0.190587759,0.129190476,0,0,1
2016/12/2 22:00,173.241,0,1,0.956521739,0.666666667,0.418604651,0.341463415,0.115535683,0.13140625,0,0,1
2016/12/2 23:00,167.058,0,1,1,0.666666667,0.418604651,0.341463415,0.247371562,0.087659226,0,0,1
2016/12/9 0:00,211.115,0,1,0,0.666666667,0.255813953,0.219512195,0.148006283,-0.033638393,0,0,1
2016/12/9 1:00,203.614,0,1,0.043478261,0.666666667,0.255813953,0.219512195,0.116658665,-0.076967262,0,0,1
2016/12/9 2:00,209.492,0,1,0.086956522,0.666666667,0.255813953,0.219512195,0.353895735,-0.124581845,0,0,1
2016/12/9 3:00,200.631,0,1,0.130434783,0.666666667,0.255813953,0.219512195,0.175561097,-0.099267857,0,0,1
2016/12/9 4:00,199.517,0,1,0.173913043,0.666666667,0.255813953,0.219512195,0.112946483,-0.077482143,0,0,1
2016/12/9 5:00,194.069,0,1,0.217391304,0.666666667,0.255813953,0.219512195,0.146195486,-0.05496875,0,0,1
2016/12/9 6:00,229.022,0,1,0.260869565,0.666666667,0.255813953,0.219512195,0.157753717,-0.108991071,0,0,1
2016/12/9 7:00,236.93,0,1,0.304347826,0.666666667,0.255813953,0.219512195,0.13596202,-0.176741071,0,0,1
2016/12/9 8:00,241.958,0,1,0.347826087,0.666666667,0.255813953,0.219512195,0.080283482,-0.12775,0,0,1
2016/12/9 9:00,253.172,0,1,0.391304348,0.666666667,0.255813953,0.219512195,0.188171617,-0.103690476,0,0,1
2016/12/9 10:00,245.396,0,1,0.434782609,0.666666667,0.255813953,0.219512195,0.069818778,-0.034654762,0,0,1
2016/12/9 11:00,249.293,0,1,0.47826087,0.666666667,0.255813953,0.219512195,0.094186978,-0.075022321,0,0,1
2016/12/9 12:00,231.994,0,1,0.52173913,0.666666667,0.255813953,0.219512195,0.177496495,-0.064581845,0,0,1
2016/12/9 13:00,235.062,0,1,0.565217391,0.666666667,0.255813953,0.219512195,0.116513619,-0.035434524,0,0,1
2016/12/9 14:00,251.362,0,1,0.608695652,0.666666667,0.255813953,0.219512195,0.087969051,-0.004876488,0,0,1
2016/12/9 15:00,253.162,0,1,0.652173913,0.666666667,0.255813953,0.219512195,0.200740741,-0.105034226,0,0,1
2016/12/9 16:00,262.96,0,1,0.695652174,0.666666667,0.255813953,0.219512195,0.306643203,-0.1183125,0,0,1
2016/12/9 17:00,275.749,0,1,0.739130435,0.666666667,0.255813953,0.219512195,0.18461742,-0.128831845,0,0,1
2016/12/9 18:00,271.327,0,1,0.782608696,0.666666667,0.255813953,0.219512195,0.336133416,-0.105815476,0,0,1
2016/12/9 19:00,242.78,0,1,0.826086957,0.666666667,0.255813953,0.219512195,0.126788357,0.062769345,0,0,1
2016/12/9 20:00,242.197,0,1,0.869565217,0.666666667,0.255813953,0.219512195,0.006407297,0.026278274,0,0,1
2016/12/9 21:00,223.097,0,1,0.913043478,0.666666667,0.255813953,0.219512195,0.108787495,0.063153274,0,0,1
2016/12/9 22:00,200.065,0,1,0.956521739,0.666666667,0.255813953,0.219512195,0.113214268,0.084589286,0,0,1
2016/12/9 23:00,192.456,0,1,1,0.666666667,0.255813953,0.219512195,0.10371289,0.054239583,0,0,1
2016/12/16 0:00,229.989,0,1,0,0.666666667,0.325581395,0.243902439,0.445907231,-0.148348214,0,0,1
2016/12/16 1:00,220.568,0,1,0.043478261,0.666666667,0.325581395,0.243902439,0.444472483,-0.184770833,0,0,1
2016/12/16 2:00,210.599,0,1,0.086956522,0.666666667,0.325581395,0.243902439,0.392720692,-0.130849702,0,0,1
2016/12/16 3:00,220.145,0,1,0.130434783,0.666666667,0.325581395,0.243902439,0.776987888,-0.202264881,1,0,0
2016/12/16 4:00,215.699,0,1,0.173913043,0.666666667,0.325581395,0.243902439,0.622088035,-0.171078869,0,0,1
2016/12/16 5:00,207.56,0,1,0.217391304,0.666666667,0.325581395,0.243902439,0.516444168,-0.124627976,0,0,1
2016/12/16 6:00,219.738,0,1,0.260869565,0.666666667,0.325581395,0.243902439,0.29764346,-0.01463244,0,0,1
2016/12/16 7:00,213.953,0,1,0.304347826,0.666666667,0.325581395,0.243902439,0.184059679,-0.004541667,0,0,1
2016/12/16 8:00,246.055,0,1,0.347826087,0.666666667,0.325581395,0.243902439,0.384705582,-0.035175595,0,0,1
2016/12/16 9:00,236.429,0,1,0.391304348,0.666666667,0.325581395,0.243902439,0.180128205,0.077986607,0,0,1
2016/12/16 10:00,236.573,0,1,0.434782609,0.666666667,0.325581395,0.243902439,0.147218398,0.102581845,0,0,1
2016/12/16 11:00,237.501,0,1,0.47826087,0.666666667,0.325581395,0.243902439,0.278713566,0.150811012,0,0,1
2016/12/16 12:00,223.319,0,1,0.52173913,0.666666667,0.325581395,0.243902439,0.271860742,0.131197917,0,0,1
2016/12/16 13:00,226.765,0,1,0.565217391,0.666666667,0.325581395,0.243902439,0.233249924,0.148302083,0,0,1
2016/12/16 14:00,231.437,0,1,0.608695652,0.666666667,0.325581395,0.243902439,0.316305536,0.182363095,0,0,1
2016/12/16 15:00,234.135,0,1,0.652173913,0.666666667,0.325581395,0.243902439,0.374683257,0.149622024,0,0,1
2016/12/16 16:00,229.03,0,1,0.695652174,0.666666667,0.325581395,0.243902439,0.402191197,0.204909226,0,1,0
2016/12/16 17:00,241.036,0,1,0.739130435,0.666666667,0.325581395,0.243902439,0.005800133,0.043517857,0,0,1
2016/12/16 18:00,239.764,0,1,0.782608696,0.666666667,0.325581395,0.243902439,0.054775515,0.042360119,0,0,1
2016/12/16 19:00,227.243,0,1,0.826086957,0.666666667,0.325581395,0.243902439,0.028778206,0.01671131,0,0,1
2016/12/16 20:00,219.242,0,1,0.869565217,0.666666667,0.325581395,0.243902439,0.035311266,0.003580357,0,0,1
2016/12/16 21:00,204.51,0,1,0.913043478,0.666666667,0.325581395,0.243902439,0.22617376,-0.057302083,0,0,1
2016/12/16 22:00,189.714,0,1,0.956521739,0.666666667,0.325581395,0.243902439,0.02118422,0.000922619,0,0,1
2016/12/16 23:00,183.279,0,1,1,0.666666667,0.325581395,0.243902439,0.203567799,-0.061447917,0,0,1
2016/12/23 0:00,202.488,0,1,0,0.666666667,0.186046512,0.195121951,0.132876543,0.036840774,0,0,1
2016/12/23 1:00,197.319,0,1,0.043478261,0.666666667,0.186046512,0.195121951,0.014164065,-0.030497024,0,0,1
2016/12/23 2:00,203.184,0,1,0.086956522,0.666666667,0.186046512,0.195121951,0.066518925,-0.045239583,0,0,1
2016/12/23 3:00,197.864,0,1,0.130434783,0.666666667,0.186046512,0.195121951,0.009241638,-0.05527381,0,0,1
2016/12/23 4:00,190.703,0,1,0.173913043,0.666666667,0.186046512,0.195121951,0.137546037,0.003188988,0,0,1
2016/12/23 5:00,198.426,0,1,0.217391304,0.666666667,0.186046512,0.195121951,0.053965547,-0.025214286,0,0,1
2016/12/23 6:00,217.499,0,1,0.260869565,0.666666667,0.186046512,0.195121951,0.155983231,-0.113669643,1,0,0
2016/12/23 7:00,202.97,0,1,0.304347826,0.666666667,0.186046512,0.195121951,0.376982121,0.073866071,0,0,1
2016/12/23 8:00,227.215,0,1,0.347826087,0.666666667,0.186046512,0.195121951,0.149441464,-0.062322917,0,0,1
2016/12/23 9:00,233.241,0,1,0.391304348,0.666666667,0.186046512,0.195121951,0.354537837,0.031668155,0,0,1
2016/12/23 10:00,229.388,0,1,0.434782609,0.666666667,0.186046512,0.195121951,0.283530976,0.075672619,0,0,1
2016/12/23 11:00,231.595,0,1,0.47826087,0.666666667,0.186046512,0.195121951,0.330871963,0.033513393,0,0,1
2016/12/23 12:00,225,0,1,0.52173913,0.666666667,0.186046512,0.195121951,0.147065985,0.006553571,0,0,1
2016/12/23 13:00,227.222,0,1,0.565217391,0.666666667,0.186046512,0.195121951,0.000664481,-0.027510417,0,0,1
2016/12/23 14:00,242.657,0,1,0.608695652,0.666666667,0.186046512,0.195121951,0.121489933,-0.037861607,0,0,1
2016/12/23 15:00,235.148,0,1,0.652173913,0.666666667,0.186046512,0.195121951,0.280791207,0.070916667,0,0,1
2016/12/23 16:00,238.481,0,1,0.695652174,0.666666667,0.186046512,0.195121951,0.240564652,0.023645833,0,0,1
2016/12/23 17:00,241.208,0,1,0.739130435,0.666666667,0.186046512,0.195121951,0.384777215,0.083778274,0,0,1
2016/12/23 18:00,246.161,0,1,0.782608696,0.666666667,0.186046512,0.195121951,0.345785922,0.161497024,0,0,1
2016/12/23 19:00,241.839,0,1,0.826086957,0.666666667,0.186046512,0.195121951,0.217880997,0.102299107,0,0,1
2016/12/23 20:00,241.346,0,1,0.869565217,0.666666667,0.186046512,0.195121951,0.191472306,0.103565476,0,0,1
2016/12/23 21:00,224.498,0,1,0.913043478,0.666666667,0.186046512,0.195121951,0.112026842,0.076714286,0,0,1
2016/12/23 22:00,206.23,0,1,0.956521739,0.666666667,0.186046512,0.195121951,0.004557654,0.007660714,0,0,1
2016/12/23 23:00,193.608,0,1,1,0.666666667,0.186046512,0.195121951,0.047364304,0.010799107,0,0,1
2016/12/30 0:00,217.497,0,1,0,0.666666667,0.23255814,0.195121951,0.635846905,-0.610048498,0,0,1
2016/12/30 1:00,198.871,0,1,0.043478261,0.666666667,0.23255814,0.195121951,0.643734418,-0.49190761,0,0,1
2016/12/30 2:00,201.909,0,1,0.086956522,0.666666667,0.23255814,0.195121951,0.41502002,-0.382628489,0,0,1
2016/12/30 3:00,208.032,0,1,0.130434783,0.666666667,0.23255814,0.195121951,0.652978732,-0.491304089,0,0,1
2016/12/30 4:00,204.568,0,1,0.173913043,0.666666667,0.23255814,0.195121951,0.3487358,-0.630957305,0,0,1
2016/12/30 5:00,211.598,0,1,0.217391304,0.666666667,0.23255814,0.195121951,0.293633445,-0.739749063,0,0,1
2016/12/30 6:00,218.039,0,1,0.260869565,0.666666667,0.23255814,0.195121951,0.537677486,-0.622397545,0,0,1
2016/12/30 7:00,206.178,0,1,0.304347826,0.666666667,0.23255814,0.195121951,0.620417316,-0.420748666,0,0,1
2016/12/30 8:00,235.044,0,1,0.347826087,0.666666667,0.23255814,0.195121951,0.629087839,-0.550766655,0,0,1
2016/12/30 9:00,241.302,0,1,0.391304348,0.666666667,0.23255814,0.195121951,0.5787857,-0.506875,0,0,1
2016/12/30 10:00,246.44,0,1,0.434782609,0.666666667,0.23255814,0.195121951,0.005951381,-0.103661201,0,0,1
2016/12/30 11:00,253.629,0,1,0.47826087,0.666666667,0.23255814,0.195121951,0.006631412,-0.106612433,0,0,1
2016/12/30 12:00,226.263,0,1,0.52173913,0.666666667,0.23255814,0.195121951,0.04872728,-0.047585729,0,0,1
2016/12/30 13:00,240.834,0,1,0.565217391,0.666666667,0.23255814,0.195121951,0.002937467,-0.124933929,0,0,1
2016/12/30 14:00,248.98,0,1,0.608695652,0.666666667,0.23255814,0.195121951,0.054754627,-0.052790179,0,0,1
2016/12/30 15:00,254.007,0,1,0.652173913,0.666666667,0.23255814,0.195121951,0.004383598,-0.082626174,0,0,1
2016/12/30 16:00,247.436,0,1,0.695652174,0.666666667,0.23255814,0.195121951,0.033112756,-0.063294061,0,0,1
2016/12/30 17:00,248.015,0,1,0.739130435,0.666666667,0.23255814,0.195121951,0.042430693,-0.059973214,0,0,1
2016/12/30 18:00,260.206,0,1,0.782608696,0.666666667,0.23255814,0.195121951,0.006287834,-0.130778327,0,0,1
2016/12/30 19:00,231.565,0,1,0.826086957,0.666666667,0.23255814,0.195121951,0.088175762,-0.054454383,0,0,1
2016/12/30 20:00,220.52,0,1,0.869565217,0.666666667,0.23255814,0.195121951,0.099250965,-0.049169643,0,0,1
2016/12/30 21:00,208.66,0,1,0.913043478,0.666666667,0.23255814,0.195121951,0.102177446,-0.030496453,0,0,1
2016/12/30 22:00,191.717,0,1,0.956521739,0.666666667,0.23255814,0.195121951,0.120072746,-0.033331845,0,0,1
2016/12/30 23:00,190.124,0,1,1,0.666666667,0.23255814,0.195121951,0.013887284,-0.126309524,0,0,1
2017/1/6 0:00,205.593,0.333333333,0,0,0.666666667,0.255813953,0.268292683,0.232170682,-0.004635417,0,0,1
2017/1/6 1:00,200.311,0.333333333,0,0.043478261,0.666666667,0.255813953,0.268292683,0.320150042,-0.018668155,0,0,1
2017/1/6 2:00,194.454,0.333333333,0,0.086956522,0.666666667,0.255813953,0.268292683,0.239759305,-0.006352679,0,0,1
2017/1/6 3:00,192.543,0.333333333,0,0.130434783,0.666666667,0.255813953,0.268292683,0.397193411,-0.027145833,0,0,1
2017/1/6 4:00,193.49,0.333333333,0,0.173913043,0.666666667,0.255813953,0.268292683,0.466265362,-0.0894375,1,0,0
2017/1/6 5:00,193.807,0.333333333,0,0.217391304,0.666666667,0.255813953,0.268292683,0.281559557,-0.044081845,0,0,1
2017/1/6 6:00,211.331,0.333333333,0,0.260869565,0.666666667,0.255813953,0.268292683,0.270477739,-0.04841369,0,0,1
2017/1/6 7:00,201.462,0.333333333,0,0.304347826,0.666666667,0.255813953,0.268292683,0.014159332,0.007866071,0,0,1
2017/1/6 8:00,236.451,0.333333333,0,0.347826087,0.666666667,0.255813953,0.268292683,0.184834123,0.043480655,0,0,1
2017/1/6 9:00,232.584,0.333333333,0,0.391304348,0.666666667,0.255813953,0.268292683,0.617536488,0.115229167,0,0,1
2017/1/6 10:00,233.424,0.333333333,0,0.434782609,0.666666667,0.255813953,0.268292683,0.330086263,0.01219494,0,0,1
2017/1/6 11:00,246.598,0.333333333,0,0.47826087,0.666666667,0.255813953,0.268292683,0.307109516,-0.037385417,0,0,1
2017/1/6 12:00,235.764,0.333333333,0,0.52173913,0.666666667,0.255813953,0.268292683,0.344613699,-0.060953869,0,0,1
2017/1/6 13:00,233.42,0.333333333,0,0.565217391,0.666666667,0.255813953,0.268292683,0.10654041,-0.158849702,0,0,1
2017/1/6 14:00,251.026,0.333333333,0,0.608695652,0.666666667,0.255813953,0.268292683,0.105433644,-0.078614583,0,0,1
2017/1/6 15:00,251.426,0.333333333,0,0.652173913,0.666666667,0.255813953,0.268292683,0.043235262,0.007723214,0,0,1
2017/1/6 16:00,249.813,0.333333333,0,0.695652174,0.666666667,0.255813953,0.268292683,0.062336916,-0.024059524,0,0,1
2017/1/6 17:00,262.752,0.333333333,0,0.739130435,0.666666667,0.255813953,0.268292683,0.240526409,-0.057333333,0,0,1
2017/1/6 18:00,261.001,0.333333333,0,0.782608696,0.666666667,0.255813953,0.268292683,0.01104938,0.021017857,0,0,1
2017/1/6 19:00,241.712,0.333333333,0,0.826086957,0.666666667,0.255813953,0.268292683,0.024673993,0.01147619,0,0,1
2017/1/6 20:00,235.768,0.333333333,0,0.869565217,0.666666667,0.255813953,0.268292683,0.086774052,0.041206845,0,0,1
2017/1/6 21:00,218.911,0.333333333,0,0.913043478,0.666666667,0.255813953,0.268292683,0.00476458,0.063279762,0,0,1
2017/1/6 22:00,202.447,0.333333333,0,0.956521739,0.666666667,0.255813953,0.268292683,0.073409462,0.032270833,0,0,1
2017/1/6 23:00,192.769,0.333333333,0,1,0.666666667,0.255813953,0.268292683,0.162538915,-0.000480655,0,0,1
2017/1/13 0:00,200.559,0.333333333,0,0,0.666666667,0.209302326,0.146341463,0.281585678,-0.06402381,0,0,1
2017/1/13 1:00,184.989,0.333333333,0,0.043478261,0.666666667,0.209302326,0.146341463,0.013536457,-0.002160714,0,0,1
2017/1/13 2:00,194.754,0.333333333,0,0.086956522,0.666666667,0.209302326,0.146341463,0.44682983,-0.109724702,1,0,0
2017/1/13 3:00,190.716,0.333333333,0,0.130434783,0.666666667,0.209302326,0.146341463,0.344026284,-0.087349702,0,0,1
2017/1/13 4:00,180.505,0.333333333,0,0.173913043,0.666666667,0.209302326,0.146341463,0.135586992,0.00921875,0,0,1
2017/1/13 5:00,182.875,0.333333333,0,0.217391304,0.666666667,0.209302326,0.146341463,0.285756018,-0.036311012,0,0,1
2017/1/13 6:00,207.219,0.333333333,0,0.260869565,0.666666667,0.209302326,0.146341463,0.134225574,-0.03503125,0,0,1
2017/1/13 7:00,207.879,0.333333333,0,0.304347826,0.666666667,0.209302326,0.146341463,0.097634866,-0.048220238,0,0,1
2017/1/13 8:00,233.001,0.333333333,0,0.347826087,0.666666667,0.209302326,0.146341463,0.302740178,-0.045165179,0,0,1
2017/1/13 9:00,243.409,0.333333333,0,0.391304348,0.666666667,0.209302326,0.146341463,0.367726737,-0.051552083,0,0,1
2017/1/13 10:00,230.318,0.333333333,0,0.434782609,0.666666667,0.209302326,0.146341463,0.226674424,0.086520833,0,0,1
2017/1/13 11:00,230.644,0.333333333,0,0.47826087,0.666666667,0.209302326,0.146341463,0.238907735,0.110267857,0,1,0
2017/1/13 12:00,209.573,0.333333333,0,0.52173913,0.666666667,0.209302326,0.146341463,0.407673861,0.100058036,0,1,0
2017/1/13 13:00,215.315,0.333333333,0,0.565217391,0.666666667,0.209302326,0.146341463,0.33847696,0.127452381,0,0,1
2017/1/13 14:00,221.574,0.333333333,0,0.608695652,0.666666667,0.209302326,0.146341463,0.250753556,0.073700893,0,0,1
2017/1/13 15:00,230.801,0.333333333,0,0.652173913,0.666666667,0.209302326,0.146341463,0.426514442,0.031361607,0,0,1
2017/1/13 16:00,232.961,0.333333333,0,0.695652174,0.666666667,0.209302326,0.146341463,0.315531377,0.013584821,0,0,1
2017/1/13 17:00,238.68,0.333333333,0,0.739130435,0.666666667,0.209302326,0.146341463,0.085565542,-0.012480655,0,0,1
2017/1/13 18:00,240.658,0.333333333,0,0.782608696,0.666666667,0.209302326,0.146341463,0.047396193,0.023568452,0,0,1
2017/1/13 19:00,233.466,0.333333333,0,0.826086957,0.666666667,0.209302326,0.146341463,0.081418693,0.009008929,0,0,1
2017/1/13 20:00,217.188,0.333333333,0,0.869565217,0.666666667,0.209302326,0.146341463,0.148205464,0.058571429,0,0,1
2017/1/13 21:00,208.365,0.333333333,0,0.913043478,0.666666667,0.209302326,0.146341463,0.071805437,0.021873512,0,0,1
2017/1/13 22:00,190.083,0.333333333,0,0.956521739,0.666666667,0.209302326,0.146341463,0.059259874,0.035380952,0,0,1
2017/1/13 23:00,184.033,0.333333333,0,1,0.666666667,0.209302326,0.146341463,0.132428429,-0.035293155,0,0,1
2017/1/20 0:00,198.736,0.333333333,0,0,0.666666667,0.11627907,0.097560976,0.74252763,-0.368436012,1,0,0
2017/1/20 1:00,187.67,0.333333333,0,0.043478261,0.666666667,0.11627907,0.097560976,0.432497581,-0.374528274,0,0,1
2017/1/20 2:00,184.709,0.333333333,0,0.086956522,0.666666667,0.11627907,0.097560976,0.963933493,-0.424020833,1,0,0
2017/1/20 3:00,175.562,0.333333333,0,0.130434783,0.666666667,0.11627907,0.097560976,1,-0.37616369,1,0,0
2017/1/20 4:00,182.256,0.333333333,0,0.173913043,0.666666667,0.11627907,0.097560976,0.952511993,-0.362717262,1,0,0
2017/1/20 5:00,188.826,0.333333333,0,0.217391304,0.666666667,0.11627907,0.097560976,0.862667509,-0.357575893,1,0,0
2017/1/20 6:00,197.89,0.333333333,0,0.260869565,0.666666667,0.11627907,0.097560976,0.947378118,-0.393424107,1,0,0
2017/1/20 7:00,194.157,0.333333333,0,0.304347826,0.666666667,0.11627907,0.097560976,0.704722573,-0.336809524,0,0,1
2017/1/20 8:00,229.285,0.333333333,0,0.347826087,0.666666667,0.11627907,0.097560976,1,-0.462001488,1,0,0
2017/1/20 9:00,223.714,0.333333333,0,0.391304348,0.666666667,0.11627907,0.097560976,0.387405598,-0.365607143,0,0,1
2017/1/20 10:00,224.55,0.333333333,0,0.434782609,0.666666667,0.11627907,0.097560976,1,-0.568065476,1,0,0
2017/1/20 11:00,214.951,0.333333333,0,0.47826087,0.666666667,0.11627907,0.097560976,0.847652318,-0.445565476,1,0,0
2017/1/20 12:00,202.607,0.333333333,0,0.52173913,0.666666667,0.11627907,0.097560976,0.794618482,-0.44768006,1,0,0
2017/1/20 13:00,222.83,0.333333333,0,0.565217391,0.666666667,0.11627907,0.097560976,1,-0.509166667,1,0,0
2017/1/20 14:00,226.511,0.333333333,0,0.608695652,0.666666667,0.11627907,0.097560976,1,-0.522748512,1,0,0
2017/1/20 15:00,223.919,0.333333333,0,0.652173913,0.666666667,0.11627907,0.097560976,1,-0.634858631,1,0,0
2017/1/20 16:00,222.428,0.333333333,0,0.695652174,0.666666667,0.11627907,0.097560976,0.995874595,-0.69174256,1,0,0
2017/1/20 17:00,230.044,0.333333333,0,0.739130435,0.666666667,0.11627907,0.097560976,0.942280616,-0.662446429,1,0,0
2017/1/20 18:00,250.819,0.333333333,0,0.782608696,0.666666667,0.11627907,0.097560976,0.803820844,-0.542090774,1,0,0
2017/1/20 19:00,248.339,0.333333333,0,0.826086957,0.666666667,0.11627907,0.097560976,0.85238889,-0.524747024,1,0,0
2017/1/20 20:00,240.203,0.333333333,0,0.869565217,0.666666667,0.11627907,0.097560976,0.983568392,-0.608084821,1,0,0
2017/1/20 21:00,230.261,0.333333333,0,0.913043478,0.666666667,0.11627907,0.097560976,0.70793995,-0.552892857,1,0,0
2017/1/20 22:00,205.972,0.333333333,0,0.956521739,0.666666667,0.11627907,0.097560976,0.814177589,-0.507958333,1,0,0
2017/1/20 23:00,184.85,0.333333333,0,1,0.666666667,0.11627907,0.097560976,1,-0.473142857,1,0,0
2017/1/27 0:00,99.557,0.333333333,0,0,0.666666667,0.23255814,0.195121951,0.160597855,0.028415179,0,0,1
2017/1/27 1:00,92.901,0.333333333,0,0.043478261,0.666666667,0.23255814,0.195121951,0.23699456,0.08394494,0,0,1
2017/1/27 2:00,90.13,0.333333333,0,0.086956522,0.666666667,0.23255814,0.195121951,0.204092756,0.079534226,0,0,1
2017/1/27 3:00,81.823,0.333333333,0,0.130434783,0.666666667,0.23255814,0.195121951,0.319789444,0.11121875,0,0,1
2017/1/27 4:00,90.522,0.333333333,0,0.173913043,0.666666667,0.23255814,0.195121951,0.241715873,0.103169643,0,0,1
